Customer_ID,Customer_Name,City,State,Customer_Segment
CUST-2482,Meera Deshmukh,Hyderabad,Telangana,Standard
CUST-2483,Rahul Kulkarni,Kolkata,West Bengal,VIP Customer
CUST-2484,Vikram Sharma,Ahmedabad,Gujarat,Standard
CUST-2485,Nikhil Rao,Hyderabad,Telangana,Frequent Buyer
CUST-2486,Aarav Banerjee,Chennai,Tamil Nadu,Standard
CUST-2487,Rohan Kulkarni,Jaipur,Rajasthan,Frequent Buyer
CUST-2488,Vikram Shah,Bengaluru,Karnataka,Frequent Buyer
CUST-2489,Ananya Deshmukh,Jaipur,Rajasthan,Standard
CUST-2490,Diya Chopra,Ahmedabad,Gujarat,Standard
CUST-2491,Kavya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2492,Rahul Banerjee,Hyderabad,Telangana,Frequent Buyer
CUST-2493,Aarav Mehta,Pune,Maharashtra,Frequent Buyer
CUST-2494,Siddharth Patel,Delhi,Delhi,Standard
CUST-2495,Diya Kulkarni,Hyderabad,Telangana,Standard
CUST-2496,Aditya Rao,Kolkata,West Bengal,Frequent Buyer
CUST-2497,Aditya Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-2498,Diya Singh,Thane,Maharashtra,Standard
CUST-2499,Vikram Sharma,Ahmedabad,Gujarat,Frequent Buyer
CUST-2500,Aarav Rao,Thane,Maharashtra,Standard
